Gaby Subplot 211,Gaby Subplot 212
-0.111269876,
0.262362651,
-0.045463022,
0.098923741,
0.062125714,
0.045188999,
0.079473839,
0.191072406,
0.122514044,
0.073894976,
0.086142954,
0.012327376,
0.33811666,
-0.046015048,
-0.012474213,
-0.055164496,
-0.046902997,
-0.059744779,
0.024380513,
-0.049721519,
0.156466042,
-0.018110938,
0.022996562,
0.072417189,
0.045994575,
0.057655737,
0.072779349,
0.050777473,
0.422459191,
0.013778907,
0.021717109,
0.014822741,
0.016254838,
-0.007614619,
-0.012332113,
-0.048922902,
-0.031218362,
-0.173529063,
-0.049674726,
0.004478571,
-0.048353926,
-0.039594514,
0.022396521,
-0.08873103,
-0.087110598,
-0.05035923,
-0.079266823,
-0.066256046,
-0.04844671,
0.036672095,
0.187908864,
-0.026685672,
-0.06820716,
-0.039847541,
-0.074039224,
-0.060306364,
-0.065441159,
-0.017237393,
-0.002743025,
0.020797175,
-0.022563966,
-0.003544342,
-0.007439518,
0.086176453,
0.075963853,
0.011950983,
-0.056365696,
0.010362506,
-0.04231717,
0.042520438,
-0.096619786,
0.041181441,
0.091427977,
0.014168592,
0.014986609,
0.014219758,
-0.029972051,
0.005104734,
0.018078501,
0.011335543,
0.022958635,
0.042196232,
0.330962187,
0.303228533,
0.34702507,
0.695936362,
0.182234514,
0.274513718,
0.142380429,
0.092217829,
0.082890656,
0.133280707,
0.622544578,
0.048037761,
0.102103046,
-0.009824999,
0.087571994,
0.02073764,
-0.052192925,
0.112744288,
0.04418647,
-0.019835046,
0.00125154,
-0.010066081,
-0.03245275,
-0.017961595,
-0.039600116,
0.014181974,
0.058594396,
-0.054662481,
-0.033927496,
-0.02597368,
-0.043371825,
-0.054126979,
0.169380998,
-0.033927496,
0.101954623,
0.07330696,
0.386748372,
0.03095561,
-0.03201033,
-0.01916057,
0.218492151,
0.101656558,
0.058568328,
0.30690584,
0.477938691,
0.199849944,
0.427077518,
0.252750349,
0.204766989,
0.257333174,
0.374036351,
0.035624777,
0.076357856,
0.129177987,
0.229876889,
0.203872434,
0.225319447,
0.061692547,
0.090007467,
0.129093061,
0.085025583,
0.011463152,
-0.013864282,
0.043597841,
0.062841543,
0.001138212,
0.058917274,
0.04899177,
0.001330014,
0.039009737,
0.054078237,
0.065821501,
0.033100263,
0.058289277,
0.107598586,
0.175661675,
0.409402359,
0.224191375,
0.268562759,
0.182589885,
0.311374209,
0.122384995,
0.002269046,
0.254245425,
0.178095811,
0.237195875,
-0.005645733,
-0.035563796,
0.007135896,
-0.025816923,
-0.018527334,
-0.051950073,
-0.057240735,
0.018221516,
-0.068384025,
-0.099838156,
0.050855388,
0.073373384,
0.055833476,
0.065087128,
0.033481024,
-0.008417054,
0.013442,
-0.034265892,
-0.01659923,
-0.016442871,
0.064728321,
0.043928098,
-0.058232706,
0.105733647,
0.088494854,
0.398474059,
0.297316961,
0.447872331,
0.442504462,
0.421078083,
0.065024676,
-0.090782151,
0.009249214,
-0.042949029,
-0.052737229,
-0.002149388,
0.063712187,
0.116172798,
-0.030472774,
-0.152072244,
0.223442375,
0.239077272,
0.193002398,
0.141059433,
0.030450046,
-0.023393725,
-0.036488189,
-0.116698071,
-0.074688068,
-0.217197802,
-0.097745614,
0.194381035,
0.150403933,
0.150570535,
0.190910191,
0.232803373,
0.057600497,
0.388095193,
0.205961262,
0.42782446,
0.151035093,
0.11046893,
0.223652138,
0.037859903,
0.447005288,
0.200601215,
0.162382783,
0.196031581,
0.417178843,
0.336446489,
-0.029707758,
-0.038902014,
0.003195206,
0.017054281,
0.178286567,
0.316436672,
0.097116621,
0.190484713,
-0.035436383,
0.196443227,
0.045816164,
-0.027574379,
0.002276448,
0.050656123,
-0.057785652,
0.028991669,
0.234645991,
0.164020388,
0.209404425,
0.149188865,
0.09535142,
0.056480261,
0.283940574,
0.109488851,
-0.01002591,
0.026205751,
-0.008026967,
0.058603808,
0.060052238,
0.319056652,
0.120083909,
0.100891501,
-0.075220419,
-0.04582673,
0.133478373,
-0.041546975,
-0.084491129,
0.029488675,
0.036288189,
-0.062752007,
-0.015517864,
-0.056579643,
-0.009508272,
0.024711523,
0.186118591,
0.099530596,
0.018419141,
-0.000385344,
0.067390709,
0.06336551,
0.068664356,
0.174488524,
0.061154927,
0.0820538,
0.183210478,
0.017279801,
0.005993773,
0.002246608,
0.011325475,
-0.02270449,
0.056282478,
-0.005483404,
0.024832331,
0.17763636,
0.150057045,
0.014510146,
-0.083895198,
0.017714557,
-0.125199559,
-0.126758764,
0.028784878,
-0.038637159,
0.000597039,
0.092441592,
0.132359252,
-0.018705428,
0.052292224,
-0.055785716,
-0.04748924,
-0.029054575,
-0.17389193,
-0.087106787,
-0.027913088,
0.024964853,
-0.028366504,
0.046414,
-0.015194819,
0.002773607,
0.020357972,
0.198365495,
0.349326711,
0.054612032,
0.367942945,
0.320328231,
0.276095914,
0.151898803,
0.186304838,
0.17981967,
0.093441042,
0.220202614,
-0.055117319,
0.128723715,
-0.005568666,
0.006669904,
0.208655233,
0.040482053,
0.009277523,
0.02073719,
0.003191037,
-0.002521815,
-0.063329904,
-0.00166127,
-0.043466905,
0.013613735,
0.143293153,
0.227866288,
0.036427654,
-0.011340638,
0.122426077,
0.02032643,
-0.008520981,
8.94335E-05,
-0.013641505,
-0.047200342,
-0.028254073,
0.010315121,
0.197325368,
0.129500611,
0.004130669,
0.042926392,
0.177189473,
-0.014350243,
-0.042049672,
-0.005034166,
0.15957836,
-0.015980876,
-0.093375202,
0.241140508,
-0.033305599,
0.073666484,
-0.001622484,
-0.011571199,
0.246402175,
-0.001738279,
0.221377812,
0.075148047,
-0.076513753,
-0.040822336,
-0.044492935,
-0.070715671,
0.323039695,
-0.025731579,
-0.038610291,
0.070114225,
-0.075897349,
0.056231142,
-0.109480058,
0.068293333,
0.094548812,
0.119349748,
-0.024095455,
0.001747406,
0.004774536,
-0.015768694,
0.029111653,
0.009101756,
0.009071534,
0.117112779,
0.005789263,
0.053143562,
-0.07495481,
0.013040523,
0.104538735,
-0.0330286,
-0.025635696,
0.350599933,
0.206901626,
0.005159273,
0.00896027,
0.17851331,
0.166864412,
0.154611968,
0.155341705,
0.068207915,
0.065847262,
-0.032246893,
0.227758351,
-0.072970969,
0.027484349,
0.00033517,
0.060122549,
0.040451139,
0.007198182,
-0.022224342,
0.041759849,
0.171567142,
0.198052619,
0.08347014,
0.25156606,
0.210787628,
-0.011810065,
0.063015932,
0.056768229,
-0.011375912,
-0.039079811,
0.139006411,
0.107317237,
0.303952433,
0.217767639,
0.301669003,
0.005442688,
0.357664617,
0.013113613,
0.08894972,
0.05724287,
0.27094615,
0.188650537,
0.273579105,
0.296807032,
0.403376054,
-0.069760563,
0.059865515,
0.103946593,
0.030932032,
0.146572758,
0.106221174,
0.014355154,
0.022775394,
0.025813403,
0.043272698,
0.049656816,
0.330640956,
0.022775394,
0.301342516,
0.11966476,
-0.003756208,
0.118683983,
-0.013962464,
-0.031024979,
0.102062366,
-0.043681194,
-0.083557469,
0.001295556,
-0.053919642,
-0.12924602,
0.585378901,
0.624259994,
0.732974172,
0.965731795,
-0.055902116,
-0.024102878,
-0.005968655,
0.201781324,
0.23475312,
0.269585747,
0.080544938,
0.227498348,
0.115674979,
0.139438151,
-0.011243316,
-0.025658384,
-0.018197419,
-0.0262869,
-0.011968536,
0.064400854,
0.112048789,
0.117732868,
0.136762364,
0.081315547,
-0.05698151,
-0.02069975,
-0.045898413,
-0.038569674,
0.105410812,
0.169479064,
-0.021229051,
-0.015944787,
0.002367309,
0.075425566,
0.015692991,
-0.007962142,
0.14888156,
0.127299518,
0.132224292,
0.001812464,
0.017095747,
0.009515217,
-0.015310764,
0.1226306,
-0.03153916,
-0.042251562,
-0.050934342,
-0.031469196,
-0.053636102,
0.013081333,
0.035302087,
0.12252587,
0.144783715,
0.034099223,
0.009901268,
-0.000981161,
-0.023984498,
-0.01678669,
-0.012106555,
0.05008328,
-0.026022479,
0.065463154,
0.024660355,
0.008366092,
0.196196342,
0.14296424,
0.183747613,
0.090343839,
0.164301439,
0.03832357,
-0.015662734,
0.037431467,
-0.019144988,
0.045120308,
0.001998252,
0.043277734,
0.210484117,
0.009649612,
0.020433988,
0.187514376,
0.002273039,
0.141352824,
0.083862978,
0.024917672,
-0.096168591,
-0.046484049,
-0.010724939,
-0.007814575,
-0.041233477,
0.087946966,
0.257495122,
0.305386866,
0.400681893,
0.367112506,
0.640091394,
0.286448089,
0.661961135,
0.629950629,
0.71394383,
0.014733955,
0.006618143,
-0.01293368,
0.041518396,
0.261237408,
0.023405844,
0.032581739,
0.026653002,
0.208811444,
0.191077297,
-0.017947408,
-0.006200667,
-0.013366271,
0.001169656,
0.209634936,
0.3861466,
-0.034682967,
0.161588612,
0.129730278,
0.265848562,
-0.00059717,
0.003217863,
0.119344171,
0.034583243,
0.018413109,
-0.039184744,
0.192960464,
0.17390321,
0.225537005,
0.179626641,
0.041202601,
0.006549883,
0.211191691,
0.296739943,
0.198872785,
-0.032102173,
-0.047812128,
-0.000247992,
0.010609647,
0.163599456,
0.183106238,
0.050478107,
-0.029732377,
-0.034620956,
0.074504446,
-0.031371401,
-0.032595207,
-0.030381861,
-0.04439639,
-0.034200589,
0.01022846,
0.017074181,
0.012408045,
0.04232726,
0.281688073,
-0.004390924,
-0.01368612,
0.020077668,
1.46507E-05,
-0.003859181,
-0.055042302,
-0.007685786,
-0.023567516,
-0.022263672,
0.084734459,
0.419593866,
0.254549253,
0.3003423,
0.26147142,
0.276793786,
0.005746149,
0.040239521,
0.106655422,
0.233768163,
0.168066822,
-0.031913455,
0.033125527,
0.0293964,
0.073461026,
0.050395602,
0.161366088,
0.053056959,
0.135562535,
0.318053655,
0.276076384,
0.022923806,
0.009232058,
0.027392113,
0.065405397,
0.035489529,
0.222055235,
-0.041210537,
-0.02958495,
-0.055173568,
0.020615905,
-0.079771511,
-0.041910353,
-0.036953141,
-0.012164719,
0.161556483,
0.279154169,
-0.028360099,
0.255966181,
0.138605814,
0.096275006,
0.33156473,
0.179679926,
0.210374125,
0.256504326,
0.312725645,
-0.059484483,
0.00890489,
-0.071041586,
-0.012548834,
0.197853106,
0.043680114,
-0.010162044,
0.015053618,
-0.003719155,
-0.011313057,
0.132374517,
0.012231961,
0.041855032,
0.053062388,
0.181943187,
0.168299752,
-0.021487962,
-0.038868188,
-0.03697637,
-0.00631819,
0.004962643,
0.030694233,
-0.011308202,
0.012612025,
-0.045600579,
0.143505928,
0.023506786,
-0.010904551,
-0.005124781,
-0.017507313,
0.291524937,
0.142744355,
0.171805447,
0.190323214,
0.264142182,
0.501906522,
0.143453757,
0.637535384,
0.445903273,
0.55717376,
0.041305629,
0.016943239,
0.264020718,
0.08797747,
0.260453369,
0.017112659,
0.025261545,
0.037115356,
0.024361363,
0.032587347,
0.023678606,
0.00849909,
-0.050193511,
0.019704041,
-0.05466722,
0.246089374,
0.111095094,
0.243062201,
0.224708143,
0.247984147,
0.243647049,
0.25437129,
0.209511566,
0.240119968,
0.245148964,
0.212099941,
0.38776638,
0.31866592,
0.317278599,
0.115284857,
0.000966417,
-0.000737182,
0.272630108,
0.133831909,
0.010278546,
0.26786981,
0.214823673,
0.044809495,
0.028647808,
0.184037178,
0.044781378,
0.032171224,
0.023689398,
0.1263064,
0.074244825,
-0.003206348,
0.216479568,
-0.033269817,
-0.034660002,
-3.76024E-05,
-0.029366575,
-0.013850706,
-0.022208737,
-0.027468338,
-0.02245325,
0.277318777,
0.006834981,
0.030463482,
0.329968241,
0.136556613,
-0.018107635,
0.119540742,
-0.037852544,
0.081651756,
0.001680561,
0.306743809,
0.02863503,
0.268841161,
0.050059993,
0.234257448,
-0.043561368,
0.268866904,
0.024997517,
0.029846018,
0.037470869,
0.642236264,
0.395317472,
0.709315081,
0.641192121,
0.746211762,
-0.025367147,
-0.034797574,
-0.021890423,
-0.040845743,
-0.001785808,
0.285430656,
-0.027202452,
-0.014063563,
0.011549962,
0.018903033,
0.139948922,
0.244923226,
-0.014063563,
0.221852345,
0.167515969,
0.036899546,
0.155290081,
-0.041315894,
-0.025872432,
0.130777994,
0.088497787,
-0.010959664,
0.008560419,
0.007136092,
0.012926914,
0.325440534,
0.426274224,
0.560093004,
-0.091532009,
0.063835228,
0.039957852,
0.342196253,
0.233765832,
-0.055366393,
0.018159434,
0.125490203,
0.096635327,
0.010651379,
-0.018709967,
-0.029320786,
0.007021819,
-0.071405853,
0.005658538,
0.360951916,
0.338746891,
0.109343049,
0.146170105,
0.094604734,
-0.064603305,
-0.053693914,
-0.102951166,
-0.040323889,
-0.086496133,
-0.018267041,
0.042582207,
0.013156102,
0.061437284,
0.113923894,
0.012014945,
-0.007737291,
0.00493427,
0.008284332,
-0.021330581,
0.05818916,
-0.002252957,
-0.00333206,
0.031963118,
0.031945548,
-0.15897275,
0.0310324,
0.073259091,
-0.039753605,
0.226530863,
0.02075142,
0.107594467,
0.205253996,
0.219197025,
0.122857445,
0.051433047,
-0.005427939,
-0.04616778,
-0.046322109,
-0.033012977,
0.005995565,
-0.127352743,
0.039680011,
0.040689326,
-0.017594485,
0.216696865,
0.097304226,
0.174233637,
0.032133558,
0.117290744,
-0.028485125,
0.115938719,
0.05520199,
0.222694768,
0.024244606,
-0.018002439,
0.056114094,
-0.031792261,
0.007247833,
0.096445533,
-0.00392402,
0.061323882,
0.067824412,
0.105643075,
0.185322867,
-0.011017085,
-0.079019637,
-0.084910764,
-0.060207044,
-0.007307899,
-0.074845727,
-0.078882379,
0.005682855,
0.296290533,
0.160137442,
0.528860952,
0.120713231,
0.322881544,
0.417021726,
0.330858351,
0.264575925,
0.129122732,
0.256454417,
0.429159274,
0.259759604,
0.01329424,
0.007553766,
0.049456088,
0.010098946,
-0.001584135,
0.042244561,
0.029849902,
0.011153625,
-0.02534829,
0.176104945,
0.173047846,
-0.019059341,
-0.031625976,
0.217205069,
0.043848472,
-0.014051903,
-0.046465012,
0.017919957,
0.016466471,
0.035447893,
-0.030795236,
0.001424405,
-0.02034806,
-0.036078736,
0.044252871,
0.163268321,
0.164903671,
0.086227881,
0.368923198,
0.310097442,
0.022355861,
0.096501473,
-0.070549768,
-0.046969653,
0.007643209,
-0.028463571,
0.061301305,
-0.009836422,
-0.007870976,
0.024005151,
0.10293767,
0.258228517,
0.069279022,
0.065041242,
0.29213508,
0.345397972,
0.267848194,
0.381824938,
0.304353576,
0.139016591,
0.029044803,
0.048611869,
0.056558799,
0.048176523,
0.012853329,
-0.083818276,
-0.067204806,
-0.093459187,
-0.046564345,
-0.065096786,
0.172443184,
0.110391795,
0.078799668,
0.094785001,
0.186072314,
-0.009038038,
0.065216291,
0.047662458,
0.133755287,
0.023260028,
0.077136002,
0.092619826,
0.059347222,
0.138128056,
0.123152306,
0.090018118,
0.057744286,
0.078649877,
0.285726374,
0.127195942,
0.298671472,
0.189438865,
0.310059289,
0.35569114,
0.246675386,
0.034933749,
-0.048479565,
-0.076768457,
-0.08987561,
-0.031187941,
0.003967207,
-0.012646686,
0.006095975,
-0.041411253,
-0.022533809,
-0.019485858,
0.013923276,
-0.018433835,
-0.030570559,
-0.055895044,
0.283309279,
0.330940888,
0.17309541,
0.17422916,
0.178412655,
-0.036455695,
0.399324772,
-0.047095235,
0.033839825,
0.275087402,
-0.044511488,
-0.015743371,
-0.041328645,
-0.062712581,
-0.038236031,
0.245580509,
0.070364909,
0.366237165,
0.163146203,
0.069799424,
-0.013445905,
-0.021398323,
0.050803531,
0.041227875,
0.039910459,
-0.035668939,
0.041120032,
0.006527178,
0.049127901,
0.016831604,
0.185307073,
0.135862027,
0.006730422,
0.028417013,
0.021639381,
0.057968694,
0.19116501,
0.228218249,
0.253654051,
0.074099497,
0.367591354,
0.032433038,
0.5932739,
0.308580059,
0.404342431,
0.13943606,
0.36346993,
0.007300735,
0.160772783,
0.075728771,
0.093939169,
0.045736864,
0.054112177,
0.046824224,
0.059193034,
0.059231547,
0.020122933,
0.049768049,
0.10618094,
0.062035968,
0.063578278,
0.321089701,
0.071731359,
0.119806177,
0.091381893,
0.066515115,
0.089503648,
0.007750848,
0.021736651,
0.052229927,
0.231010361,
0.666385237,
0.449603172,
0.296307431,
0.151285374,
0.159815501,
0.085073314,
0.041316965,
0.212042481,
0.045052379,
0.085961075,
0.05732452,
0.361561761,
0.019434604,
0.034890402,
-0.024905408,
0.048961233,
0.028767273,
0.048682448,
0.042020205,
0.012682664,
-0.016471767,
0.037662922,
0.004105473,
0.247463083,
0.051525499,
0.048418871,
0.007654987,
0.088462876,
0.013786285,
0.211563912,
0.047197109,
0.003283866,
0.277066563,
0.087373573,
0.073275662,
0.310648642,
0.044526332,
0.193995033,
0.066553343,
0.273489763,
0.188153306,
-0.070892955,
0.06111724,
0.293268783,
-0.050990499,
0.010389099,
-0.025662189,
0.005737219,
-0.051365787,
0.439299586,
0.53264148,
0.704934436,
0.532351247,
0.452982768,
0.092449031,
0.117564573,
0.12370952,
0.197362021,
0.076885845,
0.072604239,
-0.029503996,
-0.007623094,
0.000784392,
-0.007631233,
0.410312234,
0.122129409,
-0.007623094,
0.023095295,
0.051151039,
0.043516522,
-0.026629877,
-0.024014154,
0.029984027,
0.01614041,
-0.040432181,
0.019718714,
-0.020300635,
0.054669681,
0.055077221,
0.917325409,
0.732556917,
0.027298327,
-0.087948165,
0.038106131,
-0.019364974,
-0.017137744,
0.086814471,
-0.003305591,
0.106825506,
0.004151989,
-0.008078727,
-0.053108428,
0.072469497,
-0.067404066,
-0.111239574,
-0.069321329,
0.021336097,
0.194171217,
0.108296299,
0.021384078,
0.071230777,
0.003688899,
-0.061147135,
-0.029195985,
-0.041197936,
-0.000461691,
0.045875295,
-0.051071188,
-0.042539722,
-0.043835759,
0.077291026,
-0.006854944,
0.162543817,
0.124089809,
0.180152004,
0.046232812,
-0.077711599,
0.007223739,
0.020575951,
0.048928647,
0.147347313,
-0.058121369,
-0.045422711,
-0.13344279,
-0.073732261,
0.004826094,
0.013155037,
-0.021019146,
-0.018323906,
-0.008040908,
-0.014929248,
0.062728438,
-0.050040632,
-0.011835673,
0.001377543,
-0.031601526,
0.270120219,
0.159809055,
0.165258601,
0.273581338,
0.291645794,
-0.039925017,
0.278531268,
0.283952063,
0.176623876,
0.287783264,
0.099045749,
-0.02601762,
0.027845104,
-0.039333348,
0.030778833,
-0.004225093,
-0.088320339,
-0.003356253,
0.029901436,
0.016088727,
0.017536131,
-0.097179122,
0.024458261,
0.025842313,
-0.03830115,
0.059317577,
0.054777533,
0.050374288,
0.01222268,
0.063683395,
0.024712498,
-0.021394497,
-0.042147052,
-0.025419944,
-0.053032562,
0.239684975,
0.061078103,
0.250797817,
0.280040869,
0.285603191,
0.03399801,
-0.011796955,
-0.088021714,
-0.056577263,
0.169713398,
0.002587061,
-0.122965351,
-0.070818653,
-0.064290536,
-0.02538623,
-0.015881124,
-0.141495436,
0.020240636,
0.047548797,
0.178744622,
0.035640007,
0.156477519,
0.158722436,
0.106613035,
0.056778674,
0.092072644,
0.102042351,
0.163173181,
0.094944243,
-0.00106675,
-0.068062095,
0.005128961,
-0.027740758,
-0.017221453,
0.1311425,
0.031543708,
0.044560879,
0.015826017,
0.174924879,
-0.014016564,
-0.054683025,
-0.091522375,
-0.066620113,
-0.047993919,
-0.090180715,
-0.060086976,
0.057566338,
-0.018143475,
0.003262345,
-0.017217843,
0.035499056,
-0.053927317,
-0.000358697,
0.000699789,
-0.034425867,
-0.040828274,
-0.044284714,
-0.056768012,
-0.026266919,
0.047944792,
-0.030293319,
-0.093453553,
-0.042186932,
-0.047854183,
-0.022588257,
-0.144832522,
0.041174331,
-0.075581621,
-0.108706394,
-0.071492639,
0.679549243,
0.592817439,
0.700068042,
0.624954135,
0.597694036,
0.010994405,
-0.059370434,
-0.035633224,
0.162129437,
0.026595492,
-0.061023846,
0.017075879,
0.008926102,
0.093266078,
0.052098156,
-0.103688165,
-0.05992901,
-0.107212182,
0.136182222,
-0.031188172,
-0.020971864,
0.018647361,
0.005493415,
0.023347583,
-0.01167107,
0.300497711,
0.104710731,
0.037611506,
-0.139794572,
0.09927419,
-0.027386331,
-0.089443809,
-0.034546202,
0.005324189,
0.027580517,
0.041292737,
-0.068455465,
0.006708144,
0.045546789,
-0.018078458,
0.236658769,
0.127788982,
0.19045051,
0.146212222,
0.197290669,
0.121227574,
-0.06855047,
0.005596758,
0.052274818,
0.121342458,
0.028763569,
0.017338214,
0.02173334,
0.029677256,
0.008144859,
0.09745533,
-0.010484642,
0.033900814,
0.024837252,
0.070977304,
-0.001089323,
-0.016090629,
0.035496467,
0.099811517,
0.024687234,
0.017393402,
-0.046816654,
-0.051656195,
-0.011600034,
-0.066418836,
0.066367173,
0.032804118,
0.039503956,
0.098730566,
0.120902225,
0.310338676,
0.240190539,
0.246477691,
0.283106911,
0.294533671,
0.141591091,
0.185481592,
0.107922156,
0.064435881,
0.058785447,
-0.141061265,
-0.112075222,
-0.013417656,
-0.014123877,
0.038246656,
0.028385934,
0.059496752,
0.094727385,
0.081109262,
0.195364773,
0.056162253,
-0.052774562,
-0.048361788,
-0.025639837,
-0.039810148,
0.310520388,
0.103354731,
0.30476432,
0.283452907,
0.280043568,
0.049375548,
-0.021309045,
-0.014031403,
-0.026195274,
0.020915113,
-0.013308403,
0.068174267,
0.01102786,
0.08791728,
0.098101346,
-0.040504573,
0.012008213,
0.199642203,
0.243578983,
-0.015306665,
-0.010557882,
-0.055851688,
-0.097421275,
0.015499812,
0.029800962,
-0.050392162,
-0.071874034,
0.005833263,
0.010414021,
-0.061850944,
0.125903409,
-0.000140098,
0.086578513,
-0.035054612,
-0.088448903,
0.026784149,
-0.037440691,
0.030623838,
0.066411679,
-0.02231442,
0.30943437,
-0.020986916,
0.012385401,
0.318866608,
0.145395641,
0.033276307,
-0.002067829,
0.063152092,
0.154911318,
0.05746807,
0.082547914,
-0.084165424,
0.024376083,
-0.004375983,
-0.058485474,
-0.005294211,
-0.059516444,
0.078158763,
-0.160372546,
0.137736443,
0.433840235,
0.383558318,
0.430135558,
0.525583953,
0.554548257,
0.163479261,
0.117239691,
0.022271892,
-0.003296432,
0.189717735,
0.484120144,
-0.040964061,
-0.04021432,
-0.01123899,
0.033420579,
0.066715095,
0.044012183,
-0.04021432,
0.122862178,
0.207299336,
-0.02583892,
-0.014962651,
0.014879061,
-0.003962111,
0.004216461,
0.174540948,
0.020632107,
-0.007616951,
0.023910853,
0.050385974,
0.795414594,
-0.035868954,
-0.082784853,
-0.027441333,
0.004526121,
-0.011755294,
0.094996381,
0.039832779,
0.177228622,
0.037283126,
0.049252145,
-0.043082898,
0.0253078,
-0.048370557,
-0.103887003,
-0.041602666,
0.08971697,
0.166653881,
0.173096932,
0.121225312,
0.109927495,
0.024970065,
-0.017261878,
-0.001141463,
-0.015533359,
0.027792069,
0.03284427,
-0.072041667,
-0.056028301,
-0.019409684,
0.081087049,
-0.053121603,
-0.004852143,
-0.004993473,
0.041513104,
-0.020128819,
-0.07283374,
0.002552165,
0.009829621,
-0.003003825,
0.146517559,
-0.058824045,
-0.04547101,
-0.124610007,
-0.071197919,
-0.03244649,
0.01053728,
-0.031240788,
-0.024549525,
-0.012980339,
-0.021642774,
0.039211458,
-0.01819367,
-0.013532049,
0.002697369,
-0.013784899,
0.129350634,
-0.026277844,
0.117766553,
0.091618501,
0.084804003,
-0.018452677,
0.258776312,
0.296426834,
0.152652525,
0.266334872,
0.042871063,
-0.021748724,
0.034957051,
-0.028037577,
0.049222417,
0.00476968,
-0.075761812,
-0.014891855,
0.013521832,
0.03065152,
0.02420469,
-0.096937212,
0.047362223,
0.085592481,
-0.001059331,
0.00981598,
0.032112105,
0.042983689,
0.016467447,
0.031699666,
-0.02311121,
-0.037484946,
-0.035415871,
0.002982129,
-0.03468138,
0.394698314,
0.135723364,
0.397076838,
0.48400188,
0.435132432,
0.03201564,
-0.017205,
-0.051405481,
-0.003952359,
0.205317049,
0.013704533,
-0.08280902,
-0.04592568,
-0.038235854,
-0.007123758,
0.000921507,
-0.076160209,
0.027796261,
0.084531827,
0.312696723,
-0.001974643,
-0.040113244,
-0.024619466,
-0.024081665,
-0.026471354,
0.027934348,
0.035502349,
0.147308569,
0.047687101,
0.008120088,
-0.043980333,
0.004649134,
-0.017412028,
-0.005228527,
0.061853532,
-0.020465189,
-0.07617387,
-0.005845582,
0.270714057,
0.0374629,
-0.033341168,
-0.070129197,
-0.032888553,
0.000106081,
-0.042332085,
-0.058556989,
-0.004486429,
-0.053433842,
-0.014949137,
-0.033665093,
0.018944792,
-0.051471992,
-0.022566822,
-0.011015748,
-0.032076319,
-0.021293012,
-0.024710457,
-0.011456141,
-0.0226048,
0.018777433,
-0.014231523,
-0.077062424,
-0.016593938,
-0.0203758,
0.005700277,
-0.146372514,
-0.011051675,
-0.080349535,
-0.100612887,
-0.060138587,
0.582170136,
0.384320943,
0.484848552,
0.449317696,
0.461534561,
0.044244334,
-0.040020514,
-0.005749009,
0.250523435,
0.070489469,
-0.059648895,
0.007911572,
-0.015036351,
0.064607856,
0.036870122,
-0.03039972,
-0.023210485,
-0.024915042,
0.255115013,
0.032245737,
-0.001110649,
0.004299965,
-0.002421528,
0.043612176,
-0.005591341,
0.320944949,
0.035113197,
-0.024123787,
-0.157844684,
0.07299705,
-0.119629746,
-0.103641696,
-0.060462782,
-0.032286928,
-0.002751215,
0.009194657,
-0.080382281,
0.021973985,
0.00264204,
-0.048023257,
0.418318484,
0.127055385,
0.312361898,
0.310610462,
0.354161084,
0.015823529,
-0.011593396,
0.014932053,
0.061502959,
0.182399808,
0.029865297,
-0.004969623,
0.020658944,
0.007892145,
-0.010540006,
0.15102601,
0.009472602,
0.055279419,
0.053104151,
0.097883917,
0.002001122,
-0.024910998,
0.002456582,
0.063264562,
-0.004409815,
-0.018562949,
-0.020409047,
-0.044335313,
-0.013707067,
-0.083638155,
0.012695753,
-0.009223943,
-0.016670431,
0.041362643,
0.059231684,
0.260935483,
0.230137551,
0.251530035,
0.283468337,
0.259241468,
0.122661377,
0.049286594,
0.124310981,
0.053866319,
0.089587795,
-0.060582408,
-0.065064665,
0.010053589,
0.03658459,
0.059554416,
0.059352682,
0.056545591,
0.075678805,
0.059462948,
0.092105931,
-0.037382681,
-0.054392648,
-0.064331562,
-0.024450427,
-0.087625426,
0.340196864,
0.132161012,
0.337742433,
0.306994756,
0.319075235,
0.09418739,
0.063701361,
0.057651589,
0.046477069,
0.081390237,
0.022109654,
0.103204967,
0.02813351,
0.131859378,
0.068017508,
-0.03636644,
-0.003494315,
0.189755786,
0.211615997,
-0.024908606,
-0.006170451,
-0.036565987,
-0.06511395,
-0.025754522,
-0.007382471,
-0.017200562,
-0.046145337,
-0.017596607,
0.082303037,
0.009124405,
0.053332801,
0.013226403,
0.023654267,
-0.016744253,
-0.047235832,
0.02515749,
-0.048200134,
0.019186101,
0.021348475,
-0.019326612,
0.389176997,
-0.009984095,
0.036691187,
0.420289839,
0.198499825,
-0.022848817,
-0.053240567,
-0.016079847,
0.112485371,
0.01064443,
0.106063267,
-0.063750492,
0.025490069,
0.037145504,
-0.040226546,
-0.009404373,
-0.050021262,
0.063564821,
-0.103048797,
0.085153776,
0.622030654,
0.511650877,
0.560615132,
0.716479865,
0.665273241,
0.002258646,
-0.03619261,
-0.051657699,
-0.056887498,
-0.00159577,
0.462294112,
-0.016315857,
-0.012035363,
0.018864319,
0.065948575,
0.036846249,
-0.019693343,
-0.012035363,
0.004778694,
0.044084546,
0.039718554,
0.006727279,
-0.013881946,
-0.017609518,
0.045289574,
0.142529474,
0.011124548,
-0.008880447,
0.039433482,
0.039744294,
-0.052175581,
-0.046027795,
-0.011581236,
0.170763946,
0.21311394,
0.228967528,
0.024484754,
0.167161693,
